pk_localizacao,pk_veiculos,pk_optante,pk_data,pk_juridica,pk_caract_empresas,cd_cnpj,nm_razao_social,qt_filial,vl_total_veiculos
9968,4872,4819,9969,4821,4850,05253345000170,M S AUTO PECAS LTDA ME,0,2
9970,4813,4819,9971,4821,4825,32590085000100,LANCHONETE ROGRO LTDA ME,0,0
9972,4813,4819,9973,4905,4886,30902803112910,IGREJA INTERNACIONAL DA GRACA DE DEUS,0,0
9974,4813,4832,9975,4821,4817,91333708000110,CILIANE ARTIGOS DE VESTUARIO LTDA ME,0,0
9976,4813,4819,9046,4816,4822,32730418000140,VANDERLEY PEREIRA DA SILVA ME,0,0
9977,4813,4819,9978,5696,4878,54694542000130,VALDIR MENDONCA,0,0
9979,4831,4832,9980,4821,6359,16095218000450,DUCACAU COMERCIO DE ALIMENTOS EPP LTDA,0,1
9981,4813,4819,9982,4821,4878,81467623000170,TRANSPORTADORA ADRIATICO LTDA ME,0,0
5098,4813,4819,6099,4821,4825,14085069000170,AGILEPAR PARTICIPACOES LTDA,0,0
9983,4813,4814,9594,4816,4840,14087981000160,RENATA SILVA DE MATOS MEI,0,0
9984,4813,4819,9985,4816,4878,02075507000130,VALDIRENE ROSA FERREIRA MELO ME,0,0
9986,4813,4814,9987,4816,4817,15680985000110,MARCOS ROMERO DA SILVA MEI,0,0
9988,4813,4819,9989,4816,4822,93835015000150,SIMONE BECK ME,0,0
9990,4813,4819,9161,4816,4878,04406687000110,LAURICI TERESINHA FRANCA ME,0,0
9991,4813,4819,9992,4821,4850,09168993000180,GRUPO SC PROPAGANDA MARKETING E PESQUISA LTDA ME,0,0
9993,4813,4814,7254,4816,4817,15496519000180,BRUNO FERNANDES PIERONI MEI,0,0
9994,4813,4832,5179,4821,4847,03940064000160,SONHO DE AMAR LTDA,1,0
9995,4813,4819,9996,4821,4825,03811822000140,NETFIRST CONSULTORIA EM INFORMATICA LTDA ME,0,0
9997,4813,4819,9998,4821,4840,10917525000140,CASTOLDI E ZANDONA COMERCIO DE BEBIDAS LTDA,0,0
9999,4813,4819,9354,4816,4850,11838747000130,MOISES MELONI ME,0,0
10000,4813,4819,9522,4816,5024,15452958000190,SONIA DO CARMO DE ARAUJO ACOUGUE E MERCEARIA ME,0,0
10001,4813,4819,10002,4816,4847,02959018000140,DAITON SANTOS SOUSA ME,0,0
10003,4813,4819,7165,4821,4886,09527112001060,VEGA INDUSTRIA E COMERCIO DE VESTUARIO E FACCOES LTDA,0,0
10004,4813,4832,8218,4821,4878,05443570000170,ATOMO PRINT INFORMATICA LTDA ME,0,0
10005,4813,4819,10006,4905,4864,62955505903760,IGREJA DO EVANGELHO QUADRANGULAR,0,0
10007,4813,4832,8533,4821,4850,07161653000100,STYLLUS CALCADOS LTDA ME,0,0
10008,4813,4832,10009,4816,4837,11775524000170,A L B DE OLIVEIRA ME,0,0
10010,4813,4819,10011,4821,4847,03943749000160,UNIMARCAS REPRESENTACOES LTDA ME,0,0
10012,4813,4819,10013,4843,4886,90400888073700,BANCO SANTANDER BRASIL SA,0,0
10014,4813,4819,10015,4821,4881,78589322002310,WALLPEC CONSTRUCOES E EQUIPAMENTOS LTDA ME,0,0
10016,4813,4814,7140,4816,4822,12943887000130,REINALDO ALCANTARA DE OLIVEIRA MEI,0,0
10017,4813,4832,5324,4821,5152,08687653000100,MARCIO GLEIK REZENDE & CIA LTDA ME,0,0
10018,4813,4819,10019,4899,4822,08350094000130,GERALDO GUELFI,0,0
10020,4813,4819,9189,4816,4822,67045062000190,MARIA J DA SILVA FERNANDOPOLIS ME,0,0
10021,4813,4819,5446,4816,4886,03534824000210,MARIA NILVANIA DOS SANTOS ME,0,0
10022,4813,4819,10023,4853,4840,22704043000190,ASSOCIACAO DOS PORTADORES DE DEFICIENCIA DE IPATINGA,0,0
10024,4813,4819,8094,5012,4822,15807786000120,COMISSAO PROVISORIA DO PARTIDO POPULAR SOCIALISTA PPS NO MUNICIPIO DE AMARANTE,0,0
10025,4813,4819,10026,4821,5333,07451069000180,TAUFER & SILVA LTDA ME,0,0
10027,4813,4832,10028,4816,4878,05284854000160,ELZA DE JESUS RODRIGUES ME,0,0
10029,6133,4832,10030,4816,4837,37242542000180,ANTONIO DA SILVA PORTILHO ME,0,0
10031,4813,4819,10032,4816,4840,69346823000170,SILVIO DE PAULA CABRAL ME,0,0
10033,6478,4832,5328,4821,4837,15328201000190,MADESHOP COMERCIO DE MADEIRA E FERRAGENS LTDA ME,0,2
10034,4813,4819,8221,4816,4825,12625654000190,HELIO K ABE ME,0,0
10035,4813,4819,8114,4816,4847,04190061000110,CELIA TERESA ASENCIO ME,0,0
10036,4813,4832,10037,4816,4817,05961995000170,ROSELI KUMMER DE OLIVEIRA ME,0,0
10038,4813,4819,5999,4816,4825,13187420000170,CICERO DANTAS DA SILVA MEI,0,0
10039,4813,4832,5475,4816,4850,15631010000100,ALESSANDRA BAPTISTA PUBLICIDADE ME,0,0
10040,4813,4819,10041,4899,4822,11223058000110,JUVENCIO FERREIRA DOS SANTOS,0,0
10042,4813,4819,10043,4821,6359,04426565001400,T SYSTEMS DO BRASIL LTDA,0,0
10044,4813,4819,10045,4821,4878,56478860000190,ED FER COMERCIAL LANCHONETE LTDA ME,0,0
10046,6367,4832,10047,4821,4850,08609293000110,MEGAPLAN TERRAPLANAGEM LTDA,0,4
10048,4813,4819,5989,4816,4837,00689723000140,DENERLEI AZEVEDO LEITE ME,0,0
10049,4813,4819,10050,4821,4850,01391232000180,C R SERVICOS DE TELEFONIA LTDA ME,0,0
10051,4813,4819,10052,4821,4850,08176498000150,M N S COMERCIO VAREJISTA DE VESTUARIO EM GERAL CALCADOS E ACESSORIOS LTDA ME,0,0
10053,4813,4819,10054,4816,4847,00797109000100,ANDREA SOARES NERY ME,0,0
10055,4813,4819,10056,4821,5388,00256003000190,MARCHI REPRESENTACOES LTDA ME,0,0
10057,4813,4819,9952,4821,4886,13829854000550,SKYPLUS VIAGENS E TURISMO LTDA,0,0
10058,10059,4819,10060,4821,4886,98102924001680,DELTASUL UTILIDADES LTDA,0,96
10061,4813,4814,7011,4816,4822,13040678000140,SILVANA VIDAL DE BRITO MEI,0,0
10062,4813,4819,9245,4821,4886,33014630000840,CBG GEOFISICA LTDA ME,0,0
10063,4813,4819,10064,4821,4840,04205897000140,JOSE E MARIA COMERCIO DE DERIVADOS DE PETROLEO EPP LTDA,0,0
10065,4813,4832,9034,4821,4837,11412435000160,COMERCIO VAREJISTA DE MADEIRA CONSTRUTELES LTDA ME,0,0
10066,4813,4832,7447,4821,4837,05873454000190,ATB CLINICA DE ORTOPEDIA E FISIOTERAPIA LTDA ME,0,0
10067,4813,4832,10068,4821,4850,11402317000170,DONDOCA PRESENTES E DECORACOES LTDA ME,0,0
10069,4813,4832,10070,4816,4850,11575365000160,ANA CRISTINA BRAGA ME,0,0
10071,4813,4819,8282,4816,4825,12834036000150,ELIANE RODRIGUES PAULINO MEI,0,0
10072,4813,4819,10073,4821,4850,10655933000170,JOVI EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA ME,0,0
10074,4813,4819,10075,4821,5139,73128845000130,PILIQUITO ROUPAS PARA BEBES E ACESSORIOS LTDA ME,0,0
10076,4813,4819,10077,4816,4822,06325614000120,ANTONIO GOMES FILHO ME,0,0
10078,4813,4819,9276,4941,4837,04042672000110,PREVENCOR PREVENCAO E REABILITACAO DAS CARDIOPATIAS EIRELI ME,0,0
10079,4813,4819,10080,4821,4878,43939396000140,SUPER TROCA DE OLEO CAMPO GRANDE LTDA ME,0,0
10081,4831,4832,10082,4821,4837,07566072000140,CUCUTA COMERCIO DE ARTIGOS FEMININOS E INFANTIS LTDA ME,0,1
10083,4813,4819,10084,4816,4822,67610865000140,KOTARO ATAKA ME,0,0
10085,5360,4832,8066,4941,4840,14689959000190,MEGA TRANSPORTE E LOCACAO EIRELI ME,0,1
10086,10087,4832,6649,4821,4837,57467896000130,RECUPERADORA DE VALVULAS E PECAS IND SEBAT LTDA ME,0,8
10088,4813,4819,10089,4816,4825,09203061000120,EDIEL VIEIRA RANGEL ME,0,0
9318,4813,4819,10089,4821,4822,09085847000190,R V DOS SANTOS REPRESENTACOES COMERCIAIS LTDA ME,0,0
10090,4813,4832,10091,4821,4837,42068171000100,AVILA COMERCIO E REPRESENTACOES LTDA ME,0,0
10092,4813,4819,10093,4816,4886,35567981000480,MARIA SANTANA MARIANO SILVA CAMPOS,0,0
7596,4813,4832,8659,4816,4837,12330923000190,RODRIGO SOUZA AURELIANO TELECOMUNICACOES ME,0,0
10094,4813,4819,10095,4821,5553,00256584000160,LALA COMERCIO DE DOCES LTDA ME,0,0
10096,4813,4832,10097,4816,4921,07780815000180,J R PEREIRA MANDU ME,0,0
10098,4813,4819,10099,4821,4850,04864272000190,B&G COSMETICOS E BELEZA LTDA,0,0
10100,4813,4814,10101,4816,4921,16787072000160,MAURICIO ALVES DA SILVA MEI,0,0
10102,4813,4819,10103,6468,4886,00444232001020,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,0,0
10104,5313,4832,10105,4821,4837,03054933000150,ORGANIZACOES SILVAS COMERCIO E SERVICOS LTDA ME,0,3
10106,4872,4819,10107,4821,4837,33181926000180,AGENA INDUSTRIA DE EQUIPAMENTOS DE PROTECAO EPP LTDA,0,2
10108,4813,4819,8906,4821,4878,00574505000160,AD SOFTUM SOFTWARE LTDA ME,1,0
10109,4813,4819,5724,4821,4864,03734601000620,GRAFITTE MOVEIS LTDA,0,0
10110,4813,4819,10111,4816,4840,00697315000130,MARLI DAS GRACAS CARVALHO DE ABREU ME,0,0
10112,4813,4819,10113,4821,4847,16397119000180,CARLOS COSTA BASTOS DA SILVA & CIA LTDA ME,0,0
10114,4813,4819,10115,4821,4837,94657004000190,MUNDAKA INDUSTRIA E COMERCIO DE VESTUARIO LTDA ME,0,0
10116,4813,4819,10117,4821,4837,14703223000120,SOCIEDADE VERTICAL CONSTRUTORA E INCORPORADORA LTDA ME,0,0
10118,4813,4819,10119,5029,4840,04141368000120,CONDOMINIO RESIDENCIAL BAIA AZUL,0,0
10120,4813,4819,10121,4821,4847,05195625000170,NORTEN LOGISTICA E TRANSPORTES LTDA ME,0,0
10122,4813,4832,10123,4821,4837,05357150000170,G&D AR CONDICIONADO PECAS E ACESSORIOS AUTOMOTIVOS LTDA ME,0,0
10124,4872,4819,10125,4853,4847,39553052000120,COMUNIDADE MAR A DENTRO,0,2
10126,4813,4819,10127,4821,6211,04005580000160,AURICHIO & SOUZA COMERCIO DE INFORMATICA LTDA ME,0,0
10128,4813,4819,10129,4816,4825,12451623000160,ANA PAULA PAROCHE FREIRE ME,0,0
10130,4813,4819,10131,4821,4825,05024455000160,VILANI DESENVOLVIMENTO DE SOFTWARE LTDA ME,0,0
10132,4813,4819,6234,4816,4825,11860612000170,MARIANA DAVID DE LIMA MAIA ME,0,0
10133,4813,4819,9069,10134,4958,18085647000200,MUNICIPIO DE COROACI,0,0
10135,4813,4819,6278,4816,5244,14651529000180,DAIANE REZENDE MEI,0,0
10136,4813,4814,6847,4816,4921,14634873000160,VIVIANE LOPES CORREA GALERANI MEI,0,0
10137,4813,4832,10138,4816,4850,14757619000150,CARLOS ROBERTO XAVIER REGO ME,0,0
10139,4813,4819,10140,4816,4850,03281192000140,LEONARDO PADILHA DE LIMA PONTA GROSSA ME,0,0
10141,4813,4814,6365,4816,4822,16605525000190,MARCELA COUTINHO FERNANDES DA SILVA MEI,0,0
10142,4813,4814,4988,4816,4822,14893602000120,JANE CRISTINA COSTA DOS SANTOS MEI,0,0
10143,4813,4832,5698,4816,4850,16598402000170,CEZARIO CARDIM SANTOS ME,0,0
10144,4813,4814,10145,4816,4850,14926480000120,LUZIA ANGELICA DAS CHAGAS MEI,0,0
10146,4813,4819,5873,4905,4822,12879405000120,IGREJA MINISTERIO INTERNACIONAL ADORADORES DO REI,0,0
10147,4813,4819,5871,4892,4825,11674604000130,AVALANCHES DE ABUNDANCIA INTERMEDIACAO DE NEGOCIOS LTDA,0,0
10148,4831,4832,4980,4816,4850,13652049000170,MARCOS VIEIRA SERRA JUNIOR COMERCIO DE ALIMENTOS,0,1
10149,4813,4819,10150,4821,4850,12110609000100,BIOSEV TERMINAIS PORTUARIOS E PARTICIPACOES LTDA,0,0
10151,4813,4814,10152,4816,4921,14349150000110,RITA DA CONCEICAO TOMAS MEI,0,0
10153,4813,4832,6101,4816,4837,15228272000110,D D GEIK ME,0,0
10154,4813,4814,6341,4816,4822,15264253000140,MARIA LINDACI RIBEIRO DOS SANTOS MEI,0,0
10155,4813,4819,5067,4821,4850,14135050000190,FABRICIO DE SOUZA ARMICHI & CIA LTDA ME,0,0
10156,4813,4819,7074,4899,4886,12726177000310,MARIA MAGDALENA BALDO MANTOVANI,0,0
10157,4813,4819,7632,4853,4822,15745073000180,CONSELHO DA CRECHE ESCOLA PROFESSOR NERY,0,0
10158,4813,4819,10159,4821,4878,10578816000150,COMERCIAL AGILIS LTDA ME,0,0
10160,10161,4832,10162,4821,4840,09376742000190,AUTO SOCORRO KOVACS LTDA ME,0,15
10163,4813,4819,10164,4816,4850,06045021000100,ZENILDA MEDEIROS DOS SANTOS ME,0,0
10165,4813,4819,9522,5012,4822,15240891000120,PARTIDO SOCIAL DEMOCRATICO PSD DIRETORIO MUNICIPAL,0,0
10166,4813,4832,10167,4816,4840,71244867000130,JOSE ANTONIO ARAUJO ROCHA ME,0,0
10168,4813,4819,10169,4816,4825,11946400000100,DRAULO EMIR BRESSANI RIBEIRA MEI,0,0
10170,4813,4819,10171,4816,4850,11223742000100,IAN Q DE ALMEIDA ME,0,0
10172,4813,4819,9253,4816,5139,02977421000100,ANTONIO JOAQUIM MACIEL OLIVEIRA,0,0
10173,4813,4832,10174,4821,4850,05100415000150,FILTERPROCESS PROCESSOS BIOTECNOLOGICOS COMERCIO IMPORTACAO E EXPORTACAO LTDA ME,0,0
10175,4813,4832,8129,4821,4850,06934521000100,ABCW SERVICOS EPP LTDA,0,0
10176,4813,4819,8240,4892,4958,05581130000340,CONCIC SERVICOS DE COBRANCA LTDA ME,0,0
10177,4813,4819,7236,5012,4817,15723735000110,COMISSAO PROVISORIA DO PARTIDO DA SOCIAL DEMOGRACIA BRASILEIRA PSDB,0,0
10178,4813,4819,8063,4816,5024,12349158000150,SHEILA MARIA DA SILVA MEI,0,0
10179,4813,4819,10180,4821,4847,04416770000170,PARAISO EMPREENDIMENTOS TURISTICOS E RECREATIVOS LTDA ME,0,0
10181,4813,4832,5114,4816,4850,08146556000100,H C BEHLAU ME,0,0
10182,4813,4819,10183,5174,4864,50031780016370,AGROPECUARIA NOSSA SENHORA DO CARMO SA,0,0
10184,4813,4819,10185,4821,4822,10776366000100,G M COMERCIO DE SUCOS E SERVICOS LTDA ME,0,0
10186,4813,4819,10187,4816,4847,35017441000180,JOSE AUGUSTO MAIA ME,0,0
10188,4813,4819,10189,4937,4850,89805048000180,PRIMEIRO TABELIONATO DE NOTAS,0,0
10190,4813,4832,10191,4816,4847,01779878000130,JOSE CARLOS DAMAS ME,0,0
10192,4813,4814,10193,4816,4822,14678914000110,ADRIANO GOMES DE SOUZA MEI,0,0
10194,4813,4819,6411,4853,4886,05353498000270,TERRA DA SOBRIEDADE ASSOCIACAO DE ATENCAO A DEPENDENCIA QUIMICA,0,0
10195,4813,4814,10196,4816,4921,16629641000140,RITA DE CASSIA BARBOSA DE ARAUJO MEI,0,0
10197,4813,4819,10198,4905,4958,62955505139670,IGREJA DO EVANGELHO QUADRANGULAR,0,0
10199,4813,4819,5067,4816,4825,14138117000140,IVONE PEREIRA DA SILVA LOPES MEI,0,0
10200,4813,4819,10201,4816,4817,01838314000120,DILMA DA ROSA ME,0,0
10202,4813,4819,10203,4816,4822,14551021000100,MARISOL ROSA PEREZ CONDORI ME,0,0
10204,4813,4819,5246,4816,5244,14562125000110,PABLO ESTEVAN MORAES MARIA ME,0,0
10205,4813,4819,10206,5107,4825,16663703000130,ELEICAO 2012 MARIA RITA RIBEIRO DE SOUSA VEREADOR,0,0
10207,4831,4819,10208,5029,5152,34326645000130,CONDOMINIO ALBATROZ,0,1
10209,4813,4819,10210,4821,4834,03956575000170,CORIOLANO REDUZINO FARIA E CIA LTDA ME,0,0
10211,4813,4814,6282,4816,4840,14598982000170,LEONICE SILVA SANTOS MEI,0,0
10212,4831,4832,5575,4816,4840,14374159000180,ALBERTO LIMA DOS SANTOS ME,0,1
10213,4813,4814,10214,4816,4822,13136446000190,JARDEL LUCAS PEREIRA MEI,0,0
10215,4813,4814,8373,4816,4840,14057598000160,ALDEN GARCIA DE ALBUQUERQUE E SILVA MEI,0,0
10216,4813,4814,5602,4816,4822,13888951000190,CLAUDIONOR CARNEIRO DE ARAUJO MEI,0,0
10217,4813,4814,5128,4816,4822,13876583000160,MARCO ANTONIO DA COSTA MEI,0,0
10218,4813,4819,7427,4816,4837,02085687000130,M L DE ALMEIDA MELO ME,0,0
10219,4813,4819,10220,4892,4850,04816608000140,GUARUJA REPRESENTACOES LTDA ME SC,0,0
10221,4813,4832,5343,4821,4850,04709619000120,EMPREITEIRA LEITE LTDA ME,0,0
10222,4813,4819,7578,4899,4822,13635820000100,JORGE RAPHE FILHO E OUTROS,0,0
10223,4813,4814,5996,4816,4817,16970107000100,JOAQUIM SOBRINHO DA COSTA MEI,0,0
10224,4813,4819,6428,4821,4850,16987209000120,IMOBILIARIA COUTINHO E LIMA LTDA,0,0
10225,4813,4814,6806,4816,4840,17009891000140,CARMELINA DE SOUSA MEI,0,0
10226,4813,4814,5594,4816,4822,17023960000170,JOAO MARIO MATIAS MEI,0,0
10227,4813,4832,10228,4821,4840,13750907000110,CESTAO DO POVO DE CASA NOVA EPP LTDA,0,0
10229,4813,4832,7848,4821,4837,10537535000150,COLEGIO CARIZA LTDA ME,0,0
10230,4813,4819,8035,4853,4822,08217202000100,CENTRO ACADEMICO MEDICINA UNIPLAC CESARE SARTORI CAMUNCS,0,0
10231,4813,4819,10232,4821,4850,73462715000130,HIGH INFORMATICA IMPORTACAO E COMERCIO LTDA ME,0,0
10233,4813,4814,10234,4816,4822,14416053000100,ALEX SANDRO PALMEIRA MEI,0,0
10235,4813,4819,10236,4821,4825,01551186000130,M C M ENGENHARIA CONSTRUCOES LTDA ME,0,0
10237,4813,4814,6447,4816,4822,13656711000160,FERNANDA FERREIRA SALOMAO MEI,0,0
10238,4813,4832,10239,4892,4850,13687142000110,MBVENTURI PRODUCOES AUDIOVISUAIS LTDA ME,0,0
10240,4813,4819,10241,5174,6359,17262213008500,ANDRADE GUTIERREZ ENGENHARIA SA,0,0
10242,4813,4819,5944,4816,4837,12334141000120,PRISCILA DE MORAIS RODRIGUES ME,0,0
10243,4813,4814,5143,4816,4840,15382570000160,GREICE MATOS MEI,0,0
10244,4813,4814,6017,4816,4817,15519708000120,JOEL FRANCISCO GONCALVES LAGUNA MEI,0,0
10245,4813,4819,6017,4821,4822,15522638000160,MACOSPO AGENCIA PARA MERKETING CONSULTING E SPORT LTDA ME,0,0
10246,4813,4832,9285,4821,4834,14053990000130,REGRA COMERCIO E SERVICO DE ESTETICA LTDA ME,0,0
10247,4813,4814,5991,4816,4822,15872897000110,MARILDA DE LOURDES VAZ MEI,0,0
10248,4813,4819,8094,5012,4822,15870064000110,COMISSAO PROVISORIA DO PARTIDO SOCIAL DEMOCRATICO PSD DE JARDIM DO SERIDO,0,0
10249,4813,4819,10250,4853,5388,14408191000130,ASSOCIACAO DOS MORADORES DO BAIRRO FAZENDA CURUPEBA AMBFC,0,0
10251,4813,4819,10252,4821,5388,04184423000160,SPA MUIRAQUITA LTDA ME SC,0,0
10253,4813,4819,7497,4821,4837,07952355000120,F & F COMERCIO REPRESENTACOES E SERVICOS DE MATERIAL MEDICO E HOSPITALAR LTDA ME,0,0
10254,4813,4819,6862,4816,5244,13860236000140,FABIANE MILANO MEI,0,0
10255,4813,4819,10256,4821,4850,08528881000120,G P SANTOS ENGENHARIA E CONSTRUCAO LTDA ME,0,0
10257,4813,4814,10258,4816,4822,12790666000170,JAQUELINE SAVEDRA CAMARGO MEI,0,0
10259,4813,4832,10260,4941,4886,05088732000280,PHITO COMERCIO DE MEDICAMENTOS EIRELI EPP,0,0
10261,4813,4819,10262,4899,4822,08044538000100,AFONSO CAMPOS,1,0
10263,5360,4819,10264,4821,5139,08199363000100,LUISMAR MARTINS DE FREITAS E CIA LTDA ME,0,1
10265,4813,4819,5159,5107,4825,15993334000180,ELEICAO 2012 ROBERTO DOS ANJOS SILVA VEREADOR,0,0
10266,4813,4814,5159,4816,4817,15987280000140,ORLANDIRA REGO OLIVEIRA MEI,0,0
10267,4813,4832,10268,4821,4822,13722849000110,MACHADO & BARBOSA TRANSPORTE DE CARGA LTDA ME,0,0
10269,4813,4819,10270,4816,4825,13727373000100,CARLOS ANTONIO DE SOUZA BARBOSA ME,0,0
10271,4813,4814,10270,4816,4822,13621474000100,ALCINDA MARGARIDA NASS BARRETO MEI,0,0
10272,4813,4819,10273,4853,4850,01872372000170,CONSELHO DE PAIS E MESTRES DA UNIDADE ESCOLAR ARACI LUSTOSA,0,0
10274,4813,4819,6036,4816,4837,00873003000130,EDER SILVA ME,0,0
10275,4813,4814,6836,4816,4822,15125229000120,ROBSON GUEDES DE SOUZA MEI,0,0
10276,4813,4819,10277,4821,4817,03862441000190,FECHE BEM COMERCIO E REPRESENTACOES LTDA ME,0,0
10278,4813,4819,10279,4821,4878,15126927000140,AUGUSTIN HOME PAGES LTDA ME,0,0
10280,4813,4819,6659,4816,4958,09487815000200,L T HERACLIO RESTAURANTE ME,0,0
10281,4831,4819,6232,4821,4834,10624696000180,PROTEINA NATURAL COMERCIO DE ALIMENTOS LTDA ME,0,1
10282,4813,4819,10283,4821,4850,07508788000190,COMERCIO DE MATERIAIS DE CONSTRUCAO VALENTIM LTDA ME,0,0
10284,4813,4819,10285,4853,4822,03765662000140,CENTRO DE APOIO A MULHER GRUPO DE INTEGRAO SOCIAL,0,0
10286,4813,4819,5195,4816,4850,15153748000100,O F PAULAIN ME,0,0
10287,4813,4819,5420,4843,4886,60746948634200,BANCO BRADESCO SA,0,0
10288,4813,4832,10289,4816,4886,09592177000280,ANDRE LUIZ CARDOSO ME,0,0
10290,4813,4814,6046,4816,4822,15662707000130,EUGENIO DANIEL DA SILVA MEI,0,0
10291,4813,4819,10292,4821,4886,13443445000600,PLANO COMERCIO DE ALIMENTOS LTDA ME,0,0
10293,4813,4832,5577,4816,4850,14419878000170,COSME JAMBEIRO PEIXOTO ME,0,0
10294,4813,4814,6040,4816,4822,13760671000100,VALDEMAR ALEXANDRE MADEIRA BRIGNOL MEI,0,0
10295,4813,4819,10296,4816,4825,09249591000100,AMELIO FRANCISCO DO PRADO ME,0,0
10297,4813,4819,5652,4816,4837,16382348000120,J P F DA ROCHA ME,0,0
10298,4813,4814,7300,4816,4817,14436841000150,MARIA ROSILENE DUDA MEI,0,0
10299,4813,4814,10300,4816,4822,13747653000180,MARIA VILMA DE MENEZES MEI,0,0
10301,4813,4819,5450,4899,4822,15666552000100,LAERCIO CARLOS DE ARAUJO,0,0
10302,4813,4814,10303,4816,4878,05157120000110,PATRICIA ERNANDA P DE CASTRO ME,0,0
10304,4813,4819,10305,4821,4844,79994992000250,ALMEIDA & TONETO LTDA ME,0,0
10306,4872,4819,10307,4821,4837,07151758000170,TUCANO SOM LTDA ME,0,2
10308,4813,4819,5075,4816,4837,14512457000190,ALEXANDRINO CANDIDO GOMES NETO ME,0,0
10309,4813,4814,10310,4816,4822,11926944000100,LUIZ ROGERIO BENITES RIBEIRO MEI,0,0
10311,4813,4814,5627,4816,4921,13381206000150,RODNEI DE OLIVEIRA MEI,0,0
10312,4813,4832,10313,4821,4840,07736773000180,WCR EQUIPAMENTOS E MONTAGENS LTDA ME,0,0
10314,4813,4814,5675,4816,4822,14528212000150,CERES LUCIA DA SILVA CAMPOS MEI,0,0
10315,4813,4819,6321,4816,5024,15197294000160,MARIA CRISTINA BRUNCEK FERREIRA MEI,0,0
10316,4813,4819,9944,4816,5244,14028797000140,MARIA DAS GRACAS SANTOS MEI,0,0
10317,4813,4819,10318,4899,4822,08796631000170,ANTONIO NICOLAU ANDRADE E OUTROS,0,0
10319,4813,4814,9960,4816,4822,14462509000160,JOSE GOMES DA SILVA MEI,0,0
10320,4813,4819,9839,4853,4817,08207844000110,A B A V J S ASSOCIACAO BENEFICIENTE AMIGOS VOLUNTARIOS DE JARAGUA DO SUL,0,0
10321,4813,4819,10322,4821,4886,79477097000340,RUPERMAN INDUSTRIA DE MOVEIS LTDA ME,0,0
10323,10324,4819,10325,4821,4864,04850445000200,DOARBELLEZA PRODUTOS DE BELEZA LTDA,0,3
10326,4813,4819,10327,5029,4840,52260924000120,CONDOMINIO EDIFICIO OURO VERDE,0,0
10328,4813,4819,10329,4821,4840,55749311000140,IMOBILIARIA TOKAIA LTDA,0,0
10330,4813,4819,7822,4821,4817,82679317000160,COMERCIO DE COMBUSTIVEIS R R EPP LTDA,1,0
10331,5360,4832,10332,4816,4840,16032328000120,ALI AHMAD FARHAT EPP,0,1
10333,4813,4819,10334,4816,4840,33128620000160,JOAO MARDEGAN,0,0
10335,4813,4819,10336,4821,4840,61660379000150,CAETES EMPREENDIMENTOS E PARTICIPACOES LTDA,0,0
10337,4813,4819,10338,4816,4847,05274896000110,AUGUSTO MALAQUIAS MACHADO NETO ME,0,0
10339,4813,4832,10340,4816,4847,34066159000120,AGENOR RIBEIRO DOS SANTOS DE SENHOR DO BONFIM ME,0,0
10341,4813,4814,9987,4816,4822,15679540000110,SYNTHIA DA SILVA SOARES CHIEPPE MEI,0,0
10342,4813,4819,10343,4892,5244,02271193000140,TECMIL 3 SERVICOS DE INFORMATICA LTDA,0,0
10344,4813,4832,10345,4816,4850,04716852000130,ADIR DE OLIVEIRA ME,0,0
10346,4813,4832,10347,4821,4850,04806639000110,BRASIL WEBS DESIGN LTDA ME,0,0
10348,4813,4819,5648,4816,4850,15639212000190,DEBORA MARQUES HONORIO PEREIRA ME,0,0
10349,5360,4819,5716,4821,5152,14396492000190,E R B TRANSPORTES LTDA ME,0,1
10350,4813,4814,5006,4816,4822,15640843000120,JOSETE MARIA DE OLIVEIRA NASCIMENTO MEI,0,0
10351,4813,4814,4820,4816,4822,14177724000110,VANDERLEY DE SOUZA DINIZ MEI,0,0
10352,4813,4819,10353,4821,4847,01925709000160,EDUCANDARIO SANTA ROSA LTDA ME,0,0
10354,4813,4832,10355,4816,5139,07455722000180,DENILSE BATISTA ME,0,0
10356,4813,4819,7651,6751,4840,13025538000100,CONSORCIO CONDOMINIO GOLF VILLE II,0,0
10357,4813,4819,10358,4892,4822,06292752000150,DMT CONSULTORIA LTDA ME,0,0
10359,4813,4819,6428,4853,4834,16960109000100,ASSOCIACAO DOS CONCESSIONARIOS E PERMISSIONARIOS DO MERCADO PUBLICO MUNICIPAL NELSON SANTOS ACOPEMEP,0,0
10360,4813,4819,10361,4821,4837,16935144000170,ANDRADE & OLIVEIRA SOCIEDADE DE ANESTESIOLOGIA DO RN LTDA,0,0
10362,4813,4819,4978,5012,4822,15791556000110,DIRETORIO MUNICIPAL DO PARTIDO DA REPUBLICA PR,0,0
10363,4813,4819,8807,4816,4921,97530657000100,J M R CORREIA DA SILVA ME,0,0
10364,4813,4819,10365,4821,4847,89911325000130,CASA DE CARNES CARAZINHO LTDA,0,0
10366,4813,4819,8645,4821,4837,15779167000170,CENTRO DE MOLESTIAS INFECCIOSAS LTDA,0,0
10367,4813,4814,4839,4816,4921,15090391000150,ELIZIARIO LEITE FILHO MEI,0,0
10368,4813,4832,10369,4816,4850,06913430000180,MARIZA SANTOS AZEVEDO ME,0,0
